user_id,country,plan_type,acquisition_channel,signup_date,tenure_days,sessions_last_30d,projects_created,team_size,support_tickets_last_90d,nps_score,monthly_spend,churn_probability,is_churned
U06289,FR,free,organic,2024-05-14,232,4,1,3,1,49,0.0,0.25941063182265306,0
U06290,CH,free,partner,2024-05-31,215,16,2,4,0,26,0.0,0.2009988729427755,0
U06291,DE,free,organic,2024-04-25,251,12,2,3,3,-6,0.0,0.3421427976348922,0
U06292,DE,pro,referral,2024-03-05,302,2,1,2,1,31,55.4,0.19077814696866804,0
U06293,IT,free,organic,2024-12-09,23,3,2,1,1,33,0.0,0.38540945459824166,0
U06294,DE,pro,referral,2024-12-29,3,2,2,3,0,8,45.18,0.31034062160807147,1
U06295,DE,free,ads,2024-12-18,14,2,3,3,0,-7,0.0,0.414525362403089,0
U06296,US,free,ads,2024-06-07,208,6,3,20,0,47,0.0,0.23010795643326604,0
U06297,DE,pro,ads,2024-03-18,289,15,6,3,2,29,49.44,0.16879325573989698,0
U06298,DE,free,organic,2024-05-26,220,1,2,20,0,4,0.0,0.302695747416814,1
U06299,FR,free,ads,2024-12-09,23,11,2,4,2,-7,0.0,0.42888581881240784,0
U06300,FR,pro,organic,2024-08-13,141,3,3,2,0,35,48.44,0.21456960280859802,0
U06301,IT,free,referral,2024-11-09,53,2,1,1,0,15,0.0,0.3629072041365261,0
U06302,DE,free,organic,2024-04-13,263,3,2,20,1,10,0.0,0.2984525928870849,1
U06303,US,pro,ads,2024-12-13,19,10,0,2,2,53,35.74,0.27320402510168296,1
U06304,CH,enterprise,referral,2024-10-28,65,16,1,2,0,26,238.83,0.11784109262125882,0
U06305,DE,free,organic,2024-03-29,278,0,0,1,1,17,0.0,0.30055667546416004,0
U06306,DE,pro,organic,2024-10-30,63,13,2,2,1,14,47.14,0.24703705895358252,0
U06307,DE,free,referral,2024-06-17,198,9,2,20,0,18,0.0,0.25036068153381513,0
U06308,TR,free,partner,2024-06-19,196,1,1,1,2,19,0.0,0.3685231737511131,1
U06309,NL,free,organic,2024-05-15,231,6,5,10,2,13,0.0,0.32722137501743653,1
U06310,FR,enterprise,referral,2024-02-20,316,9,0,1,1,13,175.63,0.11939148148338063,0
U06311,TR,free,organic,2024-12-06,26,1,0,4,2,16,0.0,0.463078600817816,0
U06312,CH,free,organic,2024-12-13,19,1,2,3,0,43,0.0,0.3479764849578208,0
U06313,US,free,organic,2024-05-14,232,6,3,5,0,-16,0.0,0.2927004644649659,0
U06314,CH,enterprise,organic,2024-12-13,19,6,0,5,1,39,169.16,0.19689228364632244,0
U06315,IT,free,organic,2024-05-17,229,2,4,4,3,40,0.0,0.3546819868345765,0
U06316,US,free,organic,2024-09-02,121,5,0,2,0,2,0.0,0.32767603125320366,1
U06317,NL,pro,ads,2024-04-19,257,9,3,4,1,18,63.6,0.1850805203978428,0
U06318,CH,pro,organic,2024-11-09,53,1,2,4,0,52,36.96,0.24454470734924064,0
U06319,FR,free,organic,2024-10-14,79,3,0,10,2,12,0.0,0.4263587518218631,0
U06320,CH,free,referral,2024-01-22,345,2,2,1,1,23,0.0,0.25273062800798696,1
U06321,CH,enterprise,ads,2024-03-31,276,11,2,4,2,39,251.99,0.10869887002577017,0
U06322,DE,enterprise,referral,2024-10-23,70,6,3,2,0,43,249.18,0.13435547518753274,0
U06323,US,free,referral,2024-04-22,254,2,1,4,2,49,0.0,0.2944262359478008,1
U06324,FR,free,organic,2024-10-28,65,2,2,3,0,-18,0.0,0.4034598607352325,1
U06325,US,free,referral,2024-03-18,289,1,4,2,0,21,0.0,0.2520466270450699,0
U06326,DE,free,organic,2024-06-26,189,3,0,1,1,48,0.0,0.284858961488086,0
U06327,DE,pro,partner,2024-12-09,23,2,1,4,0,32,40.28,0.27350938972829414,0
U06328,TR,free,organic,2024-05-28,218,7,3,10,2,28,0.0,0.3077651799609426,1
U06329,CH,pro,ads,2024-04-11,265,14,1,3,0,42,58.93,0.12532084168614996,0
U06330,CH,pro,organic,2024-09-03,120,9,2,4,1,33,60.9,0.2198047856211389,0
U06331,SE,pro,organic,2024-04-27,249,17,1,10,1,54,56.22,0.1309128992864861,0
U06332,US,enterprise,ads,2024-04-02,274,7,3,5,3,35,159.23,0.16568720020500222,0
U06333,CH,free,referral,2024-01-29,338,3,1,5,1,0,0.0,0.2770662505890449,1
U06334,DE,free,ads,2024-01-26,341,7,3,4,2,-9,0.0,0.297720324737388,0
U06335,DE,pro,organic,2024-02-28,308,11,3,1,1,16,43.7,0.1679523373813922,0
U06336,US,pro,organic,2024-10-24,69,11,2,20,0,43,50.0,0.19509768361308777,1
U06337,FR,free,referral,2024-05-14,232,13,2,2,1,18,0.0,0.24642868231394083,0
U06338,US,pro,organic,2024-11-27,35,20,2,1,2,47,62.29,0.21217836792150455,0
U06339,CH,free,referral,2024-09-06,117,6,2,10,1,30,0.0,0.3230953294465559,0
U06340,DE,free,referral,2024-02-08,328,6,3,10,0,-2,0.0,0.23564328539035412,1
U06341,SE,free,organic,2024-03-16,291,2,2,10,0,16,0.0,0.2515407059386268,0
U06342,SE,enterprise,referral,2024-05-22,224,1,3,3,0,53,197.47,0.11721858947239891,0
U06343,TR,free,ads,2024-11-18,44,2,1,2,1,32,0.0,0.3826358030290579,0
U06344,DE,free,referral,2024-06-17,198,2,0,10,0,9,0.0,0.30057182301587176,0
U06345,TR,enterprise,ads,2024-09-16,107,4,4,20,2,44,183.19,0.19269963908693893,0
U06346,NL,pro,referral,2024-12-21,11,15,0,1,3,52,62.48,0.27260754671300613,0
U06347,US,pro,ads,2024-08-13,141,20,2,20,1,23,61.84,0.17279168309491355,0
U06348,US,free,ads,2024-06-01,214,7,3,2,2,14,0.0,0.327872989387491,0
U06349,DE,free,ads,2024-01-20,347,3,0,5,1,4,0.0,0.2683938241656656,0
U06350,DE,free,ads,2024-05-26,220,7,3,10,1,4,0.0,0.30203240896723454,0
U06351,DE,pro,organic,2024-08-29,125,8,4,4,0,23,37.54,0.21232537293874446,0
U06352,NL,pro,organic,2024-12-10,22,3,2,3,3,14,51.65,0.3972391913838475,0
U06353,TR,pro,referral,2024-08-25,129,7,6,2,1,23,44.27,0.2427290738971077,0
U06354,FR,pro,organic,2024-02-05,331,3,1,2,1,23,60.03,0.18275734347231284,0
U06355,DE,free,ads,2024-07-09,176,2,1,3,0,8,0.0,0.3120919776305028,1
U06356,NL,pro,organic,2024-01-02,365,9,4,1,0,24,63.65,0.1276638763560255,0
U06357,FR,free,ads,2024-06-02,213,2,0,4,1,5,0.0,0.33474832488040496,1
U06358,IT,free,referral,2024-05-06,240,10,1,1,1,18,0.0,0.25915221011453815,1
U06359,NL,free,organic,2024-12-11,21,2,3,1,1,36,0.0,0.3888937829109724,1
U06360,IT,pro,organic,2024-08-14,140,15,2,3,1,13,39.01,0.21112949715161572,1
U06361,IT,pro,ads,2024-08-09,145,5,2,2,1,14,59.59,0.25126844392812797,0
U06362,IT,free,ads,2024-07-30,155,2,3,3,1,-5,0.0,0.3776198306909662,0
U06363,NL,free,referral,2024-01-26,341,5,1,4,0,26,0.0,0.20670431325123811,0
U06364,NL,free,organic,2024-01-17,350,5,1,2,1,25,0.0,0.2329074887136152,1
U06365,IT,enterprise,partner,2024-07-01,184,30,1,10,0,27,217.76,0.06689783787058784,0
U06366,US,pro,organic,2024-11-25,37,3,1,3,1,48,36.86,0.27715903320305274,1
U06367,US,enterprise,referral,2024-05-09,237,7,2,10,2,56,256.18,0.11758358463451508,0
U06368,FR,pro,partner,2024-02-12,324,2,3,10,1,31,42.27,0.18727779119467777,1
U06369,IT,free,ads,2024-12-02,30,6,1,10,1,-10,0.0,0.4233837221533827,1
U06370,TR,free,referral,2024-08-24,130,5,4,1,2,7,0.0,0.3929073314669414,0
U06371,US,free,ads,2024-12-26,6,1,4,1,0,16,0.0,0.3923481376716223,1
U06372,DE,free,organic,2024-02-04,332,2,3,4,2,8,0.0,0.3102519395230113,0
U06373,CH,free,organic,2024-12-11,21,9,2,3,2,26,0.0,0.3957007937147857,0
U06374,US,free,organic,2024-02-15,321,0,0,5,1,2,0.0,0.29966470722064215,0
U06375,IT,pro,ads,2024-05-14,232,9,1,20,0,28,54.64,0.16289444759832095,0
U06376,SE,free,organic,2024-01-22,345,4,3,1,0,3,0.0,0.23372929408001483,0
U06377,DE,free,referral,2024-05-02,244,14,1,4,0,-3,0.0,0.2291669692926339,0
U06378,SE,free,referral,2024-03-11,296,2,1,4,1,1,0.0,0.30054493946838046,1
U06379,IT,free,organic,2024-12-18,14,3,1,10,0,19,0.0,0.3706123814299102,0
U06380,DE,pro,ads,2024-12-27,5,12,0,2,0,12,42.28,0.24893075418593122,1
U06381,IT,pro,referral,2024-02-18,318,5,1,3,2,49,47.87,0.18366499967276495,0
U06382,FR,free,referral,2024-02-09,327,5,2,20,1,25,0.0,0.2420349536647727,0
U06383,FR,pro,organic,2024-10-14,79,10,1,20,0,20,46.53,0.2199208317157022,1
U06384,IT,free,ads,2024-01-11,356,3,5,4,2,10,0.0,0.29072895231258294,0
U06385,DE,free,referral,2024-01-31,336,3,3,2,2,25,0.0,0.28130233989158365,0
U06386,US,free,referral,2024-09-01,122,6,2,5,0,-9,0.0,0.3355455580763259,0
U06387,TR,enterprise,ads,2024-10-01,92,2,1,3,0,14,246.66,0.16532559565400023,0
U06388,FR,free,partner,2024-03-29,278,1,3,20,2,6,0.0,0.34518241701886976,1
U06389,DE,free,organic,2024-09-01,122,2,3,5,0,-2,0.0,0.3516028706955132,1
U06390,US,pro,partner,2024-11-25,37,1,3,20,1,19,62.14,0.3149951253701819,0
U06391,US,free,organic,2024-01-16,351,7,1,2,0,-11,0.0,0.23122123262619923,0
U06392,SE,free,organic,2024-01-05,362,2,4,3,0,-19,0.0,0.26191703805352473,1
U06393,US,pro,ads,2024-07-10,175,6,3,2,1,35,50.39,0.2151550506448668,1
U06394,IT,free,referral,2024-06-17,198,0,2,20,1,26,0.0,0.3266654032583389,1
U06395,DE,pro,organic,2024-01-10,357,4,0,5,0,9,37.49,0.16490799997231567,0
U06396,US,pro,referral,2024-04-19,257,4,2,1,1,41,50.52,0.18946336859913032,0
U06397,TR,pro,ads,2024-05-17,229,17,1,2,2,43,34.85,0.1714914931922567,0
U06398,NL,enterprise,referral,2024-06-03,212,4,0,5,2,35,184.64,0.16637998845171725,0
U06399,US,pro,organic,2024-07-28,157,12,2,4,1,11,35.51,0.22240281146679025,1
U06400,TR,pro,ads,2024-09-29,94,21,0,1,1,34,47.89,0.17795155930149864,0
U06401,CH,pro,ads,2024-05-23,223,6,1,3,1,26,55.26,0.2050952020176138,1
U06402,CH,enterprise,ads,2024-04-09,267,16,2,5,4,42,244.08,0.13064607641264783,0
U06403,IT,enterprise,referral,2024-11-04,58,1,2,2,0,42,218.71,0.16379397543494356,0
U06404,DE,pro,organic,2024-03-10,297,2,3,2,0,44,55.62,0.1572153481379311,0
U06405,TR,free,ads,2024-09-04,119,9,1,5,2,15,0.0,0.3607280464744615,1
U06406,IT,pro,ads,2024-09-18,105,6,1,4,2,15,42.91,0.3016243899976755,1
U06407,IT,free,organic,2024-10-03,90,5,0,1,0,39,0.0,0.2946783110650707,1
U06408,DE,free,ads,2024-03-20,287,3,2,20,0,20,0.0,0.24343347728027154,0
U06409,DE,free,organic,2024-05-26,220,3,4,3,0,-9,0.0,0.30723084342883844,1
U06410,DE,enterprise,organic,2024-04-21,255,5,3,10,1,64,239.66,0.10146143959254432,0
U06411,US,free,organic,2024-09-15,108,4,3,3,2,16,0.0,0.39829206657689115,0
U06412,CH,pro,organic,2024-04-03,273,15,3,3,0,29,58.07,0.12907599062579733,0
U06413,TR,free,ads,2024-01-14,353,2,1,1,2,0,0.0,0.31067422592576294,0
U06414,US,free,ads,2024-09-17,106,1,0,5,1,5,0.0,0.3955685866222112,0
U06415,SE,free,referral,2024-04-19,257,3,3,1,1,20,0.0,0.288736863266057,0
U06416,DE,pro,referral,2024-11-26,36,13,2,2,1,5,45.07,0.2694730855325668,0
U06417,CH,pro,organic,2024-07-08,177,9,0,1,0,35,57.64,0.1730591377640143,0
U06418,IT,free,ads,2024-04-05,271,2,4,5,0,19,0.0,0.256435875509931,0
U06419,TR,free,organic,2024-04-15,261,3,0,5,2,-4,0.0,0.35442899512993764,1
U06420,NL,pro,referral,2024-01-09,358,5,2,2,4,32,34.63,0.24629854949227875,0
U06421,US,free,organic,2024-03-08,299,1,1,5,0,14,0.0,0.25585132168504976,0
U06422,US,free,referral,2024-07-10,175,6,3,2,0,11,0.0,0.2850856751784755,0
U06423,CH,free,ads,2024-09-13,110,7,2,2,0,14,0.0,0.30508288332792893,1
U06424,US,pro,organic,2024-01-10,357,4,2,10,1,25,48.06,0.17194243920148472,0
U06425,DE,free,organic,2024-04-27,249,2,1,5,0,18,0.0,0.2669099528102294,0
U06426,TR,free,organic,2024-09-24,99,5,1,5,2,12,0.0,0.4019942812429233,1
U06427,TR,enterprise,organic,2024-04-09,267,5,0,1,0,63,155.15,0.09933169230945069,1
U06428,IT,pro,organic,2024-10-25,68,7,2,1,0,11,60.5,0.24413872028182643,1
U06429,IT,free,referral,2024-06-13,202,6,0,2,0,-23,0.0,0.315495447668692,0
U06430,FR,free,referral,2024-05-21,225,1,3,1,1,-10,0.0,0.3555374945432637,1
U06431,DE,free,ads,2024-09-25,98,2,1,3,0,-12,0.0,0.3776820827156321,0
U06432,DE,free,organic,2024-02-07,329,5,2,3,0,12,0.0,0.22537640364065878,1
U06433,CH,free,referral,2024-03-15,292,4,2,2,0,3,0.0,0.25517351066569255,1
U06434,IT,free,ads,2024-03-14,293,2,2,3,1,27,0.0,0.270097311916645,0
U06435,US,free,organic,2024-11-04,58,3,2,1,1,15,0.0,0.39284659172992703,0
U06436,US,enterprise,ads,2024-07-18,167,32,0,4,1,35,143.05,0.0838166228073238,0
U06437,FR,enterprise,ads,2024-05-10,236,29,1,2,0,44,198.01,0.05814916864625724,0
U06438,IT,free,referral,2024-09-03,120,4,4,5,1,7,0.0,0.3655038042350909,1
U06439,US,pro,organic,2024-11-08,54,5,3,5,0,41,42.33,0.2336698584461554,0
U06440,NL,free,organic,2024-03-01,306,3,2,4,2,-10,0.0,0.34023272046185854,1
U06441,IT,pro,ads,2024-10-06,87,5,2,3,1,17,52.16,0.2752053836099941,0
U06442,IT,free,ads,2024-04-13,263,3,3,2,2,13,0.0,0.33048092024516174,0
U06443,NL,enterprise,referral,2024-10-23,70,2,6,20,0,43,252.73,0.14721152210073765,0
U06444,DE,pro,organic,2024-11-16,46,11,0,10,0,36,47.3,0.21088658534942176,1
U06445,CH,free,ads,2024-12-07,25,1,0,5,1,34,0.0,0.39641391505823587,0
U06446,DE,pro,partner,2024-05-31,215,6,0,20,0,33,62.18,0.17375297560391909,0
U06447,DE,pro,organic,2024-06-06,209,6,2,10,1,42,57.36,0.19401601514032257,0
U06448,DE,free,organic,2024-07-25,160,2,0,3,1,51,0.0,0.30014193638336717,0
U06449,CH,pro,organic,2024-06-28,187,5,2,2,2,47,51.72,0.23146962490792541,1
U06450,US,pro,ads,2024-07-16,169,12,0,2,1,32,50.25,0.19270677629456157,0
U06451,IT,pro,organic,2024-08-11,143,1,2,3,0,12,38.38,0.2520086363462021,0
U06452,FR,pro,organic,2024-03-30,277,6,1,5,0,50,37.42,0.14813801774204852,0
U06453,CH,free,ads,2024-10-14,79,7,0,3,1,39,0.0,0.323310962827576,0
U06454,SE,pro,organic,2024-10-03,90,4,3,3,1,43,51.16,0.24960674002858743,0
U06455,SE,enterprise,organic,2024-08-24,130,2,2,1,0,71,250.4,0.11388644686719065,1
U06456,FR,free,organic,2024-07-02,183,3,0,5,0,16,0.0,0.29276318073434676,1
U06457,NL,free,ads,2024-07-28,157,7,3,2,0,18,0.0,0.2788400189321151,0
U06458,US,pro,referral,2024-05-10,236,11,1,10,0,46,34.94,0.1452774106405672,0
U06459,NL,enterprise,referral,2024-06-02,213,6,2,2,1,43,227.69,0.12258280436721099,0
U06460,IT,free,ads,2024-01-14,353,11,2,5,2,55,0.0,0.20073834136050162,0
U06461,IT,free,referral,2024-05-02,244,4,2,5,0,46,0.0,0.22723292857159308,0
U06462,FR,free,organic,2024-12-25,7,2,3,10,0,16,0.0,0.3851024565240262,1
U06463,CH,pro,organic,2024-08-08,146,6,4,3,4,11,49.22,0.3579429190515277,1
U06464,FR,enterprise,referral,2024-04-16,260,8,1,3,1,51,249.0,0.0982331079704717,1
U06465,NL,free,ads,2024-03-11,296,7,5,1,1,23,0.0,0.24634277668762009,1
U06466,IT,free,ads,2024-07-14,171,3,0,10,0,26,0.0,0.28583482210262634,1
U06467,FR,enterprise,ads,2024-07-05,180,3,0,3,1,43,220.63,0.14217858409885953,0
U06468,DE,free,organic,2024-04-09,267,7,3,20,0,20,0.0,0.23088536766789372,1
U06469,IT,pro,ads,2024-03-23,284,13,0,2,4,21,36.09,0.24610442920655307,0
U06470,TR,free,organic,2024-03-16,291,2,3,3,2,28,0.0,0.30383990687536633,0
U06471,IT,free,ads,2024-12-06,26,3,2,3,0,-26,0.0,0.42900987940575647,1
U06472,TR,free,organic,2024-07-11,174,2,5,3,1,19,0.0,0.3350778673004768,1
U06473,TR,pro,ads,2024-11-21,41,3,3,2,0,48,60.96,0.23493984068864168,0
U06474,IT,enterprise,organic,2024-08-02,152,4,3,2,1,27,202.89,0.16329042889395037,0
U06475,FR,enterprise,ads,2024-11-11,51,5,2,3,1,53,222.57,0.16315656185072933,0
U06476,US,pro,organic,2024-11-14,48,4,2,5,0,29,62.32,0.24733088035092757,0
U06477,IT,free,referral,2024-05-24,222,3,5,5,1,-4,0.0,0.336079569896512,0
U06478,IT,free,ads,2024-08-04,150,1,2,2,0,-16,0.0,0.3633001478438864,0
U06479,NL,free,referral,2024-12-27,5,4,2,3,1,-10,0.0,0.4507849178828834,0
U06480,FR,enterprise,referral,2024-11-20,42,16,3,3,0,42,170.24,0.12719214732162992,0
U06481,IT,free,partner,2024-01-16,351,5,3,4,1,43,0.0,0.21380207685605557,0
U06482,DE,enterprise,organic,2024-08-05,149,13,1,2,1,28,165.91,0.1398431388669239,0
U06483,FR,enterprise,ads,2024-02-05,331,4,3,5,1,17,195.52,0.12433253571411126,0
U06484,US,free,ads,2024-07-02,183,7,1,2,0,32,0.0,0.25139066665778625,0
U06485,DE,pro,organic,2024-09-27,96,16,5,2,2,14,53.41,0.2465370668841862,0
U06486,TR,enterprise,organic,2024-12-24,8,17,1,2,0,18,230.74,0.1355486005099033,0
U06487,TR,pro,organic,2024-04-10,266,4,1,2,1,24,41.15,0.20536214814937828,0
U06488,FR,pro,organic,2024-01-08,359,7,2,10,0,55,35.13,0.12101208870116066,0
U06489,IT,pro,ads,2024-01-31,336,13,1,3,1,22,36.28,0.14933354361426834,0
U06490,TR,free,ads,2024-11-01,61,1,2,5,1,-16,0.0,0.4503308846020239,1
U06491,DE,pro,partner,2024-05-24,222,8,1,5,0,57,63.69,0.1445348428365233,0
U06492,SE,free,partner,2024-04-21,255,4,3,4,1,16,0.0,0.28875363705433316,1
U06493,FR,free,organic,2024-08-20,134,1,1,10,2,29,0.0,0.38635327196162156,0
U06494,US,pro,ads,2024-06-28,187,9,2,1,0,19,61.87,0.18269479180957401,0
U06495,US,pro,partner,2024-03-13,294,6,1,2,1,24,59.52,0.1814431387520459,0
U06496,CH,free,ads,2024-07-29,156,7,1,10,0,8,0.0,0.29151632468678285,1
U06497,NL,free,organic,2024-08-08,146,5,3,20,2,-13,0.0,0.4133397051787491,0
U06498,DE,enterprise,ads,2024-03-21,286,18,3,3,1,46,174.42,0.08449143703362455,0
U06499,FR,pro,organic,2024-03-24,283,5,1,4,0,26,37.89,0.16923796434578167,0
U06500,IT,free,referral,2024-02-12,324,3,4,2,1,11,0.0,0.27004860188077506,0
U06501,IT,enterprise,referral,2024-09-30,93,13,3,4,2,44,167.49,0.16434585834972604,1
U06502,TR,free,organic,2024-07-10,175,1,1,4,0,23,0.0,0.2994614862072331,0
U06503,FR,pro,referral,2024-06-22,193,2,5,1,1,36,46.7,0.22807062231278166,0
U06504,FR,pro,organic,2024-01-08,359,13,4,5,0,24,54.58,0.11875266464955624,0
U06505,TR,enterprise,organic,2024-06-04,211,11,5,1,0,25,155.04,0.11675434042170728,0
U06506,CH,pro,organic,2024-01-11,356,14,0,20,1,44,40.15,0.1243945436448028,0
U06507,NL,free,ads,2024-02-04,332,2,1,20,0,-8,0.0,0.26186937373410696,0
U06508,IT,pro,referral,2024-02-06,330,6,1,5,0,33,48.52,0.14369857496347999,0
U06509,FR,free,referral,2024-01-07,360,4,1,3,1,17,0.0,0.2427645852960441,0
U06510,US,free,ads,2024-08-03,151,3,1,2,2,-2,0.0,0.4084126508144768,0
U06511,CH,free,ads,2024-05-14,232,2,2,2,2,6,0.0,0.3617530122901213,0
U06512,DE,free,ads,2024-10-12,81,4,1,1,0,27,0.0,0.3202241719909083,0
U06513,CH,free,referral,2024-05-06,240,3,2,5,4,1,0.0,0.43775790570498285,0
U06514,IT,free,ads,2024-12-03,29,2,1,20,1,20,0.0,0.4076958649314797,1
U06515,DE,pro,ads,2024-06-23,192,3,4,2,0,13,58.74,0.21462114228099893,0
U06516,DE,pro,ads,2024-06-01,214,26,2,20,2,26,39.38,0.1539837188840988,0
U06517,IT,free,ads,2024-11-27,35,4,1,3,1,7,0.0,0.4096885034183792,0
U06518,US,enterprise,organic,2024-01-27,340,4,1,1,0,46,219.85,0.08631697086933422,0
U06519,FR,free,partner,2024-04-25,251,6,2,5,0,8,0.0,0.255793456101449,0
U06520,DE,free,ads,2024-10-11,82,7,2,10,0,19,0.0,0.3117738874125822,0
U06521,CH,free,ads,2024-03-16,291,4,1,2,1,-6,0.0,0.2997792811574853,0
U06522,CH,free,referral,2024-06-15,200,3,4,20,0,18,0.0,0.28266878832230996,0
U06523,TR,free,referral,2024-07-08,177,7,4,3,0,12,0.0,0.27726710225283957,0
U06524,FR,enterprise,ads,2024-03-19,288,3,2,1,0,23,194.73,0.11602557028552264,0
U06525,TR,free,ads,2024-03-31,276,1,1,2,1,2,0.0,0.3146288658738787,0
U06526,FR,free,partner,2024-06-25,190,7,3,5,0,13,0.0,0.27040839169976183,0
U06527,TR,free,organic,2024-01-22,345,0,1,2,1,3,0.0,0.28751214929342633,0
U06528,US,pro,referral,2024-02-24,312,3,3,1,1,16,59.2,0.1958355876509095,0
U06529,CH,free,ads,2024-07-03,182,11,1,4,1,38,0.0,0.2551068670687123,0
U06530,FR,pro,organic,2024-12-25,7,15,1,2,1,31,54.84,0.237718555537529,0
U06531,NL,free,organic,2024-08-10,144,3,1,4,0,32,0.0,0.290589629637904,0
U06532,US,free,referral,2024-11-11,51,16,1,2,0,5,0.0,0.2901591958647692,0
U06533,FR,free,partner,2024-11-24,38,3,3,5,0,12,0.0,0.3681426099759328,0
U06534,DE,pro,ads,2024-06-28,187,8,0,3,1,11,60.19,0.22235773396365774,0
U06535,NL,pro,organic,2024-10-03,90,24,3,20,0,51,38.72,0.13501054733228615,0
U06536,DE,free,ads,2024-04-22,254,8,0,3,0,3,0.0,0.24952870996694332,0
U06537,IT,free,referral,2024-08-12,142,2,1,1,2,23,0.0,0.3840239007679618,1
U06538,DE,free,referral,2024-08-02,152,2,2,4,1,14,0.0,0.35272379194189024,0
U06539,SE,free,referral,2024-02-29,307,3,1,5,0,41,0.0,0.21352913863204281,0
U06540,NL,free,ads,2024-11-23,39,0,3,2,1,27,0.0,0.4059308714378876,1
U06541,NL,pro,ads,2024-04-19,257,3,0,5,1,30,40.91,0.20740818948128292,1
U06542,FR,pro,ads,2024-06-06,209,3,3,2,0,23,36.51,0.20561315510958522,0
U06543,TR,free,ads,2024-07-10,175,1,4,1,0,33,0.0,0.2870277642383616,0
U06544,NL,enterprise,organic,2024-07-19,166,26,1,1,0,11,231.52,0.08216477616340374,0
U06545,SE,enterprise,referral,2024-11-08,54,4,2,3,1,33,212.05,0.1865080703634553,1
U06546,TR,free,organic,2024-07-15,170,3,2,20,0,28,0.0,0.283836851096388,1
U06547,DE,free,organic,2024-02-05,331,8,5,3,1,7,0.0,0.24467304465883677,1
U06548,US,enterprise,referral,2024-09-03,120,4,2,3,0,34,169.73,0.15337567147531522,1
U06549,SE,pro,referral,2024-08-25,129,7,2,10,0,46,62.68,0.18572446716313407,1
U06550,NL,free,organic,2024-04-14,262,3,2,20,1,51,0.0,0.2500237560672466,0
U06551,NL,pro,ads,2024-01-08,359,3,2,2,0,24,61.08,0.15009664120642344,0
U06552,NL,free,ads,2024-10-10,83,2,3,1,1,-3,0.0,0.4124479210397691,1
U06553,NL,pro,organic,2024-01-02,365,12,0,4,1,30,54.81,0.1348287188962966,0
U06554,FR,free,referral,2024-08-07,147,5,0,4,1,19,0.0,0.3293702778366621,0
U06555,US,pro,organic,2024-08-18,136,6,1,2,0,28,40.61,0.21175043074117222,0
U06556,IT,free,organic,2024-06-21,194,7,3,10,1,6,0.0,0.31159950816785176,0
U06557,US,free,referral,2024-03-28,279,2,0,3,1,17,0.0,0.28834327266811954,1
U06558,TR,free,referral,2024-02-11,325,5,4,2,0,8,0.0,0.23114837299164057,1
U06559,NL,free,partner,2024-05-03,243,12,2,3,2,-2,0.0,0.3043026209633788,1
U06560,TR,pro,referral,2024-11-27,35,2,3,10,1,26,51.36,0.30535079230755735,1
U06561,DE,free,ads,2024-10-25,68,2,3,1,2,19,0.0,0.42890708967865643,0
U06562,DE,free,ads,2024-06-27,188,2,0,10,0,32,0.0,0.2767463583858342,0
U06563,US,free,organic,2024-03-04,303,0,2,20,1,37,0.0,0.26513592164713384,0
U06564,TR,pro,organic,2024-06-14,201,12,0,3,2,29,44.0,0.2131730276784849,0
U06565,IT,free,organic,2024-07-06,179,2,2,2,2,5,0.0,0.3904075892316921,0
U06566,DE,free,ads,2024-07-28,157,0,1,2,2,17,0.0,0.3982466012247904,0
U06567,TR,enterprise,referral,2024-08-15,139,10,3,1,2,47,163.29,0.1608337038102506,0
U06568,DE,free,ads,2024-02-18,318,7,2,4,3,-9,0.0,0.34499801865413593,0
U06569,IT,pro,referral,2024-08-12,142,3,3,2,0,26,58.57,0.22005014628125358,0
U06570,CH,free,organic,2024-01-04,363,3,1,10,0,8,0.0,0.22644019835224882,0
U06571,TR,pro,ads,2024-06-24,191,6,2,3,1,41,35.75,0.20802168781753208,0
U06572,TR,free,ads,2024-04-09,267,11,3,20,1,18,0.0,0.2427135599670787,0
U06573,IT,pro,ads,2024-04-26,250,3,0,20,0,31,54.93,0.17871921002897817,0
U06574,NL,free,ads,2024-09-27,96,5,3,10,0,41,0.0,0.28947804535537797,0
U06575,CH,free,organic,2024-09-10,113,1,3,3,1,6,0.0,0.3904772703241622,0
U06576,IT,free,ads,2024-11-13,49,8,5,3,0,7,0.0,0.3371965826130572,0
U06577,DE,pro,referral,2024-04-05,271,18,2,20,2,35,34.61,0.16151670011225186,0
U06578,IT,pro,ads,2024-09-30,93,11,3,5,2,18,53.85,0.27013586501473774,0
U06579,DE,free,ads,2024-01-25,342,4,4,3,0,16,0.0,0.22118112312979712,0
U06580,DE,free,referral,2024-04-26,250,5,2,10,0,42,0.0,0.2241828869057074,1
U06581,US,pro,organic,2024-05-31,215,7,1,2,0,48,47.05,0.1613375354497398,0
U06582,US,pro,organic,2024-12-04,28,5,3,20,0,15,60.48,0.2670175043635871,0
U06583,TR,pro,ads,2024-02-20,316,2,1,2,1,-1,35.41,0.22356696905950127,0
U06584,FR,enterprise,ads,2024-07-25,160,5,2,5,1,9,192.61,0.17481085760100484,0
U06585,DE,free,organic,2024-12-01,31,4,1,4,0,19,0.0,0.35545344945959473,1
U06586,NL,free,organic,2024-03-20,287,3,1,4,0,3,0.0,0.2627068596133766,0
